	op_id	op_gender	post_id	q	is_qy	q_score	oov
68465	66833072	W	68465	He gave dramatic testimony during the penalty phase about being raped by his uncle at 5 years old… Has justice finally been served for Brent and all of Jeffs' victims?	False	0.0009893790329014163	False
69211	66833072	W	69211	Is Lindsay Lohan leaving rehab?	True	0.0009903076100715724	False
142689	95717050	W	142689	It's a problem haha (via @_danielrosado)@VictoriaJustice a heart with a mustache?	False	0.0009911041903319928	False
69133	66833072	W	69133	A young man is dead… did anyone think about HIS reputation?	False	0.0009913532636474098	False
83864	30328617	W	83864	En route to Vienna for New Years... Any one recommend a good gym in central Wein?!?	False	0.0009961636627033865	False
87269	30174049	W	87269	HAVE YOU SEE THIS??	False	0.0009969173958614963	False
108928	86899837	W	108928	RT @Bleuec: Did someone mention a PCH ride?	False	0.0009978485119309655	False
84557	30328617	W	84557	Just getting ready to hit my final training session of the week: High Volume... Week 3... Hamstrings & Shoulder Lactate Killer...  Who wants to see the workout?!?	False	0.0009996018737289392	False
68764	66833072	W	68764	A college teen is brutally stabbed near a New York park… what happened after she stormed out of a party late Friday night?	False	0.0010004834551127217	False
68352	66833072	W	68352	Should polygamy between adults be protected under the law?	True	0.0010005633252008206	False
11239	31249887	W	11239	Can you guess how this counts as a #flashbackfriday ??	False	0.0010013104996711153	False
26869	91933889	W	26869	Ma pieni di qualcosa di meraviglioso, qualcosa che ti fa sorridere, anche da sola, perché no?	False	0.0010028445304557376	False
83989	30328617	W	83989	Need some motivation?!?	False	0.0010028712523815209	False
63169	66833072	W	63169	What else is needed before this reviled industry is shut down in Hendry County?	False	0.0010054708436694204	False
107787	86899837	W	107787	It's on in the UK NOT US RT @Andyg05: @tcmuk @kateesackhoff // Is the new season starting tonight?	False	0.0010066066072126345	False
67503	66833072	W	67503	Will Jerry Sandusky take the stand?	False	0.0010090663081949724	False
144851	50380881	W	144851	Are there any other rivalries that you think should have been included?	True	0.0010115734082152272	False
63118	66833072	W	63118	Do those who eat bacon and steak lose their moral authority to point the finger at those who butcher dogs for food?	True	0.0010139663622303896	False
68822	66833072	W	68822	So will Lindsay roll the dice and go to trial?	False	0.001014204055928336	False
17116	21510115	W	17116	Reds vs pinks #thestruggle ❤️💋💗 #ImAHauteMess  Help me!??	False	0.001014874003340882	False
48759	12913141	W	48759	Who's better at handling snow?	False	0.0010150262672793398	False
26866	91933889	W	26866	Roba poco seria?	False	0.0010156628109783128	False
75002	62514781	W	75002	Yo estoy listísima, y tu?	False	0.0010192458228398538	False
130634	82700793	W	130634	Couldn't they have presented the evidence without victim testimony?	False	0.0010209589554042164	False
108108	86899837	W	108108	Are you having issues?	True	0.0010227903337381994	False
84940	30328617	W	84940	After a busy weekend away from the gym, looking forward to smashing out a big back workout later at City Athletic Performance Gym...    Who wants to see the routine I have planned for myself?!?	False	0.0010230460487783422	False
107089	86899837	W	107089	Hope so RT @pfac51: @kateesackhoff will you be recording an audio commentary for the #Riddick Blu-ray?	False	0.0010333878046643319	False
64175	66833072	W	64175	The police report has not been released, do you think some answers lie in this document?	False	0.0010333883199287186	False
131545	52814927	W	131545	There's a taxi outside at Fountain and Vine... Have you heard it?	False	0.00103372686451908	False
47434	12913141	W	47434	WGN @ 5:  WINTER STORM WARNING, Tom Skilling has info...Vanecko documents are out...New donut shop in town...Reporter arrives at Winter Olympics, she's not happy but why?	False	0.0010339661124857402	False
83072	30328617	W	83072	What day is it?!?	False	0.0010391264180474868	False
120429	8009768	W	120429	What word does one of the world's top economists use to describe Canada?	False	0.0010447475319949051	False
69170	66833072	W	69170	Why does he say these doctors are feeding her addiction?	False	0.0010450173502614124	False
13663	73963222	W	13663	Who's ready to open a new book besides me?	False	0.0010466900620945685	False
62680	66833072	W	62680	Helping her?	False	0.0010470944844898078	False
85523	30328617	W	85523	So I'm just off for a bit of treatment on my bust shoulder, and then can't wait to smash out a HIIT & Abs session later... who wants to see the workout?!?	False	0.0010511312122366556	False
84855	30328617	W	84855	Makes me want to get back up on stage again, and I KNOW my workout is going to get KILLED today… Who wants to see what I have planned?!?	False	0.0010518373819827787	False
107018	86899837	W	107018	How do you want yours?	False	0.0010519690753979516	False
13532	73963222	W	13532	Anyone else have 4-legged family members who like to eat healthy?	False	0.0010529825462751718	False
66965	66833072	W	66965	What do you think about it?	False	0.0010545516696094381	False
62459	66833072	W	62459	That Snarky Vegan Girl asks a provocative question...why are you vegan?	False	0.0010590342506835437	False
84395	30328617	W	84395	What are you guys training today?	False	0.0010626804619403574	False
80382	62514781	W	80382	Que le paso a @KimKardashian @MariaESalinas @Ricky_Martin?	False	0.001063313754416595	False
84413	30328617	W	84413	Don't look to compete with anyone but yourself... make sure you are doing what it takes to be that little bit better today than you were yesterday...  What are you doing today to make this happen?!?	True	0.00106390975697368	False
63990	66833072	W	63990	Remember the two missing mothers from Indiana?	False	0.0010645165185731997	False
84898	30328617	W	84898	Q: How big (in CM) are my arms AFTER a City Athletic Performance Gym FAT ARM FRIDAY session?!?	False	0.0010650751127143643	False
84107	30328617	W	84107	🎉🎉🎉 #wbff #worlds #poolparty #vegas  Who is tuning in to watch this years WBFF World Championships?!?	False	0.0010676622650213075	False
128731	5711509	W	128731	¿QUE INFLUENCIA HAN TENIDO LAS REDES SOCIALES COMO FACEBOOK EN SU VIDA?	False	0.0010689744697016668	False
49506	28370286	W	49506	"What did you think of last night's premiere and the ""new"" Sara Lance?"	False	0.0010700430484212875	False
79859	62514781	W	79859	¿Ya quieren saber quién será el galán que me acompañara en el twitcam @DespiertaAmeric?	False	0.001070511671888097	False
48129	12913141	W	48129	WGN NEWS @ 5:  Arizona Immigration ruling...5:06pm when is First Lady Michelle Obama coming back to Chicago...5:23pm Changes to Facebook account e-mail...5:30 Skilling tells us when we will hit 100....5:47 how to ask for a raise?	False	0.001070706759984441	False
123455	5513521	W	123455	Attention Joan Rangers and Joan & Melissa: Joan Knows Best?	False	0.001071642657703209	False
64676	66833072	W	64676	What do you think about the Julie Schenecker murder trial?	False	0.0010739766844403142	False
68598	66833072	W	68598	Question or comment about the Casey Anthony trial?	False	0.0010740423711967928	False
139985	95717050	W	139985	"Heard my movie,""The Boy Who Cried Werewolf"" aired yesterday in the UK,what'd u guys think?"	False	0.0010752346963122106	False
68877	66833072	W	68877	So what's Lindsay's excuse THIS time!?	False	0.001085630619259259	False
144389	50380881	W	144389	How are you spending your Fourth?	False	0.001085634102913402	False
84958	30328617	W	84958	Who wants to see the workout?!?	False	0.0010858168222930287	False
69104	66833072	W	69104	TONIGHT: Did drugs stop Zahra's relatives from reporting horrifying child abuse to police?	False	0.0010858426706886748	False
141373	95717050	W	141373	"Have you seen Victoria's brand new ""Freak the Freak Out"" music video?"	False	0.0010868222525616256	False
84399	30328617	W	84399	Wanna help me create the Ultimate #legday Playlist?!?	False	0.0010911536729071303	False
13462	73963222	W	13462	How YOU doin'?	False	0.0010926276436171722	False
145568	50380881	W	145568	When was the first time you saw it?	False	0.0010946887674375683	False
47513	12913141	W	47513	WGN @ 5:  Tom Skilling when will it be 80?	False	0.0010957269201286035	False
86001	30328617	W	86001	The other 4 listed would make up my top 5... and my Whey Protein of choice?!?	False	0.001097462405012739	False
84393	30328617	W	84393	What's your favourite body part?	False	0.0010986730614622742	False
78923	62514781	W	78923	Ya la vieron?	False	0.0011056748230223734	False
13979	73963222	W	13979	Remember this video of the beautiful, vibrant Doreta Norris who DANCED Gangnam Style into her double mastectomy?	False	0.0011105322403412998	False
15248	11139544	W	15248	Who will Werk their way to the top of tomorrow's (Monday's) rock star, hair-whipping shoot at 9/8c on #ANTM - guys or girls?	False	0.0011111566121343452	False
84093	30328617	W	84093	What active recovery techniques do you use?!?	False	0.0011133361212021242	False
68207	66833072	W	68207	Remember all those Youtube girl fights?	False	0.0011145878167156953	False
84317	30328617	W	84317	All prepped by the guys at Fresh Fitness Food 💪😜⭐️ What would you change and why?!?	False	0.001116065208271455	False
143145	95717050	W	143145	RT  are you kidding!?	False	0.0011168367116800582	False
107073	86899837	W	107073	RT @leahmartines: @kateesackhoff any role you regret turning down?	False	0.0011171804760716775	False
82946	30328617	W	82946	Weekend Workout?	False	0.0011189392119261843	False
83092	30328617	W	83092	Who's getting it done?	False	0.0011189392119261843	False
44073	12913141	W	44073	Have the home sharing rules for homeowners gone too far?	False	0.0011193283184492975	False
64953	66833072	W	64953	Was the shooter in this story also texting in the theater?	True	0.0011207748847383847	False
141614	95717050	W	141614	"""@VicJustice0219: @VictoriaJustice haha i saw your Got Milk?"	False	0.001120894407860229	False
85028	30328617	W	85028	I added a cheeky round of reverse curls at the end to polish off as they are my favourite...     What is your favourite arm exercise?	False	0.0011224658484720873	False
108969	86899837	W	108969	"""@Iaretek: @kateesackhoff what was the bike you suggested got short people?"	False	0.0011227938394053893	False
109326	86899837	W	109326	Where ya at?	False	0.0011229974840395451	False
68216	66833072	W	68216	Was the toddler snatched right out of bed?	True	0.0011269551431667413	False
123963	5513521	W	123963	and here's a clip from tonight's episode of Joan and Melissa: Joan Knows Best?	False	0.001130025326252615	False
67072	66833072	W	67072	Why do you think Arnold wrote his tell-all book?	False	0.0011314750665492035	False
76715	62514781	W	76715	Quieres volver a ver a @willylevy29 y @MaiteOficial juntos?	False	0.0011343283821664274	False
106868	86899837	W	106868	Yes RT @seankmc83: @kateesackhoff @_GAMBIT13 is http://t.co/PzLXNj3H6C legit?	False	0.0011355205659754342	False
76001	62514781	W	76001	Traera a su pequeño Matteo a trabajar?	False	0.0011358244799187789	False
145413	50380881	W	145413	Where does this match rank in your favorites involving Billie Jean King?	False	0.0011406072203626882	False
68954	66833072	W	68954	She'll find out if she's going to spend the rest of her life in prison… could this sentencing finally break Misty?	False	0.001144567360606863	False
14748	73963222	W	14748	I don't think I checked in w/ you :( 2 more days til Friday...any big weekend plans?	False	0.0011448780519764945	False
66692	66833072	W	66692	Did you watch the Lance Armstrong interview last night?	True	0.001148630800403616	False
68729	66833072	W	68729	?	False	0.001154285169294833	False
120328	8009768	W	120328	Today's Q: How has the Harper government undermined the Nuclear Non-Proliferation Treaty?	False	0.001155671886826859	False
140681	95717050	W	140681	Crazy, right!?	False	0.0011563972149735147	False
140680	95717050	W	140680	Crazy, right!?	False	0.0011563972149735147	False
69614	66833072	W	69614	Did you watch the Grammy Awards last night?	True	0.0011585082630871657	False
68886	66833072	W	68886	Are our children becoming addicted to violence?	True	0.001158529611589798	False
